Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
101262,2iWt83ffEevRHEPJiz6nJN,Rebecka Aether,Redamancy,Redamancy,65.0,219268,False,0.205,0.00314,10,-37.077,1,0.0367,0.989,0.784,0.0898,0.064,68.398,4,sleep
101260,6nxvSAvwbVJIK4CaAjwA5N,Zeb Maessen,Een mooie droom,Een mooie droom,65.0,190500,False,0.0983,0.00486,7,-36.47,1,0.0455,0.987,0.747,0.11,0.0371,65.583,3,sleep
69930,63tUGwq0yrWE6FVemfPps9,D’MASIV,Perubahan,Cinta Ini Membunuhku,65.0,243706,False,0.451,0.51,0,-4.727,1,0.0266,0.0126,0.0,0.271,0.309,145.944,4,malay
101257,5OJoZKBKLoJACasfMrKrCv,Euloria,Just In View,Just In View,65.0,209750,False,0.162,0.00166,9,-36.77,1,0.0402,0.995,0.861,0.0886,0.121,71.13,4,sleep
101253,2bBNdeBMLLOrpzewcEQIPl,Calming Eyes,Graceful,For Your Relief,65.0,141510,False,0.149,0.0161,2,-34.556,1,0.0351,0.906,0.945,0.111,0.03,141.243,3,sleep
101254,3uqxytqtmoZuxyn3ISYT2e,Hello Artemisia!,Squama,Squama,65.0,211000,False,0.154,0.0348,11,-29.217,1,0.0415,0.977,0.858,0.0998,0.0723,135.531,4,sleep
101648,26SAfHmtlIP2pZVASwtloc,White Noise Baby Sleep,White Noise for Sleeping Babies,Perfect Natural White Noise as a Relaxing Ambient Sleep Aid (Nice Lullaby),65.0,596886,False,0.0808,0.189,10,-17.587,1,0.0983,0.785,0.968,0.125,1e-05,85.913,3,sleep
49007,1WF4RTvSeDTOQBD9epYwEi,Refuzion,Around the World (La la La),Around the World (La la La),65.0,153328,False,0.602,0.948,9,-3.372,0,0.0502,0.0396,1.43e-06,0.186,0.812,149.933,4,hardstyle
101363,6eTRQbYbCnrnm0ghn4eUNd,Eleonora Feldt,Allt finns kvar,Allt finns kvar,65.0,239224,False,0.173,0.0112,0,-35.577,1,0.0333,0.912,0.952,0.107,0.0379,59.386,3,sleep
17002,6HJiKaPc4LYPczBFGSMBFs,Jay Dunham,I Got Summer On My Mind,I Got Summer On My Mind,65.0,188160,False,0.807,0.835,9,-6.849,0,0.0631,0.00148,0.527,0.233,0.349,124.979,4,club
101203,5t2EOrgbyupZmjFUROk1E0,Ethan Beckett,Life From Above,Life From Above,65.0,145610,False,0.144,0.0142,7,-36.019,1,0.0471,0.938,0.699,0.101,0.0332,138.625,4,sleep
101351,6e8eaU1oPzSu0WXnbSyZt7,Wolfgang Snow,Nox,Nox,65.0,148984,False,0.169,0.0488,2,-28.237,1,0.0436,0.796,0.531,0.112,0.051,125.776,3,sleep
101353,4IBQllOXx6Ct9Bidmj3yyF,Xavier Ortando,Deep Down The Cave,Deep Down The Cave,65.0,194400,False,0.207,0.046,5,-30.398,1,0.0377,0.976,0.815,0.114,0.0712,70.308,4,sleep
101350,3r1ZQqUe14xxssPt2Rkd6j,Cokobi,Sleepy Journey,Sleepy Journey,65.0,170700,False,0.198,0.0397,4,-31.777,1,0.0385,0.872,0.952,0.107,0.0392,80.986,1,sleep
18017,0Dfctnkk9xIikDKJ06uwzo,Pink Guy,Pink Season,She's So Nice,64.0,163493,True,0.828,0.577,6,-7.656,0,0.158,0.599,0.0,0.0814,0.587,86.339,4,comedy
18006,1TkWsnheqK0gBtvh07BtNX,Lil Dicky;Fetty Wap;Rich Homie Quan,Professional Rapper,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),64.0,290835,True,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013,4,comedy
49003,01xdiGuSuIf5qZulm1uqkY,D-Block & S-te-Fan;D-Sturb,Feel It!,Feel It!,64.0,236903,False,0.459,0.941,9,-2.053,0,0.0777,0.0191,0.0,0.371,0.399,155.023,4,hardstyle
101567,5HfIHltHzu31DBzxJwoVQg,Carligo,The Riddle of Dreams,The Riddle of Dreams,64.0,147563,False,0.155,0.00714,0,-36.868,1,0.0555,0.971,0.87,0.116,0.038,142.061,3,sleep
49065,2oefmctoiEMHs6Cf6PmoHj,Da Tweekaz;Tony Junior;Sound Rush,Lambada (Your Love),Lambada (Your Love),64.0,266668,False,0.557,0.981,6,-4.375,0,0.137,0.0267,0.0108,0.364,0.364,149.904,4,hardstyle
49013,0BAsf69u0gltlMFYMADpAn,Phuture Noize;B-Front,My Beautiful Fantasy,My Beautiful Fantasy,64.0,192014,False,0.319,0.865,2,-2.526,0,0.0415,0.132,0.0,0.135,0.0832,155.133,4,hardstyle
101357,5BuUke8soY1IIEeJK4eNkk,Boreal Embla,Sineway,Sineway,64.0,141137,False,0.123,0.00485,1,-36.102,1,0.0481,0.974,0.832,0.116,0.0394,77.05,3,sleep
101359,4AxLkuDH6lAh4zfAqnMk1n,Tairata,Mirrors,Mirrors,64.0,138361,False,0.181,0.00879,5,-33.139,1,0.0458,0.979,0.937,0.0957,0.0478,69.255,1,sleep
101309,3MbMFTSftlRSYJe58yqBDl,Kaua Correia,Duende,Duende,64.0,192000,False,0.0638,0.00328,7,-36.031,1,0.044,0.991,0.887,0.152,0.112,68.895,3,sleep
101307,1fMnqF3hdQWXiC5Amb9EI0,Lumi Couri,Luova,Luova,64.0,124805,False,0.0627,0.00202,5,-37.486,1,0.0467,0.984,0.88,0.113,0.0397,67.996,4,sleep
101306,2y5P7MecKp333IMNuKeOP7,Judi Khan,Drži me,Drži me,64.0,206124,False,0.201,0.00391,0,-34.832,1,0.0558,0.937,0.895,0.107,0.031,67.56,4,sleep
101304,2iOKDbXoqcTENod90jSmcH,Elmer Loyd,Answers,Answers,64.0,178000,False,0.169,0.0272,10,-32.426,1,0.0454,0.916,0.758,0.103,0.037,73.163,4,sleep
101301,4DQQVW7EsOWJKd4OMRBB0x,Huma,Sálvora,Sálvora,64.0,173097,False,0.0704,0.0115,0,-31.98,1,0.0422,0.952,0.732,0.12,0.0385,75.309,4,sleep
101250,7zO8xgWtAGQpAKEG9n48Yb,Drone,Healing Alpha Sinus,"Mystical - Alpha Sinus 54,8hz - 57,3 hz",64.0,235894,False,0.198,0.0555,8,-32.142,0,0.0503,0.844,0.852,0.107,0.149,72.421,3,sleep
101258,0ShzszsULs5leraLg97XNG,Don Mazuck,In Between Dreams,In Between Dreams,64.0,185716,False,0.0762,0.00694,4,-38.45,0,0.0374,0.972,0.913,0.0969,0.191,64.959,4,sleep
101255,2CzrYJ8mxMNWHSFrc0J2A6,Juhani Ahonen,Tauko,Tauko,64.0,166497,False,0.226,0.0229,10,-36.481,1,0.0408,0.934,0.94,0.136,0.108,69.577,4,sleep
101314,5oHQkijiGG8oxR1FlyfNE1,Juno Reed,Patiently,Patiently,64.0,179787,False,0.0669,0.00503,0,-35.59,1,0.0404,0.994,0.893,0.0934,0.0706,67.121,4,sleep
101402,5qGiDfE4iUmc9ZChUCunTO,Jeff Birma,Shimmering Above Clouds,Shimmering Above Clouds,64.0,177399,False,0.18,0.0339,7,-27.447,0,0.0374,0.91,0.862,0.108,0.116,67.831,4,sleep
101456,1XhhBtMKmNGM4yfgMZQVxf,Jirou Soller,Deep breaths,Deep breaths,64.0,131666,False,0.195,0.0118,1,-36.005,1,0.0384,0.918,0.887,0.114,0.0329,71.44,1,sleep
101458,5bKOctkwgdfCktzgabUPne,Penny Layn,Butterfly,Butterfly,64.0,181136,False,0.159,0.0243,9,-31.908,0,0.0342,0.991,0.904,0.0959,0.0378,72.794,3,sleep
101406,3ggQqaU6hdn5udlJEGt5Ut,Caius Biel,Beatific,Beatific,64.0,196112,False,0.148,0.00832,11,-35.787,0,0.0396,0.968,0.859,0.09,0.0765,69.787,4,sleep
101407,15SJMsBLp7GR8FH9WvamuG,Boreal Embla,Mellow,Mellow,64.0,213978,False,0.0611,0.00543,4,-36.803,1,0.0535,0.945,0.739,0.11,0.0871,71.876,5,sleep
101408,0SHIkGcjuVoAuAbezjBfiT,Rebecka Aether,Becalming,Becalming,64.0,190345,False,0.158,0.0186,11,-33.662,0,0.0456,0.992,0.921,0.101,0.0531,135.36,3,sleep
101405,05XqOIQ7J4mO4ZyOFIoz5L,Euloria,Distant Dreams,Distant Dreams,64.0,239224,False,0.218,0.0025,0,-35.931,1,0.0401,0.994,0.896,0.109,0.0556,70.124,4,sleep
101409,5YqXPRA1ErLjJ9UZCJxJyG,Dream Flows,Ever So Slightly,If Only I Could Fly,64.0,107977,False,0.156,0.0883,7,-31.389,1,0.037,0.937,0.883,0.117,0.0732,137.199,5,sleep
101502,7MRwNia7W4TCMUq1X8JbAU,Rosetta Arroyo,The Other Side,The Other Side,64.0,170000,False,0.215,0.0111,2,-32.041,0,0.039,0.995,0.976,0.102,0.0371,68.243,4,sleep
7001,5VYOUBkObeGOnCt30YDTJ3,Mipso,Edges Run,People Change,64.0,212853,False,0.373,0.276,7,-14.945,1,0.0357,0.883,0.0124,0.122,0.409,79.204,4,bluegrass
7003,6HveTIMynTMzTc5L0TcS20,Alison Krauss & Union Station,Now That I've Found You: A Collection,When You Say Nothing At All,64.0,260800,False,0.514,0.243,3,-12.348,1,0.0288,0.752,0.00054,0.0822,0.388,171.816,4,bluegrass
49066,3xeaR6dAHQHU6rtUPRK9tX,Sub Zero Project,Rave Culture 2022,Rave Culture 2022,63.0,184000,False,0.292,0.947,1,-4.449,1,0.0906,0.00171,0.593,0.191,0.0859,150.101,4,hardstyle
101505,1UH0Sxy2Ahx7T8XQ6csGku,Eric Ardouin,éternité,éternité,63.0,199488,False,0.15,0.0055,8,-35.474,1,0.0424,0.935,0.841,0.0765,0.0468,62.383,4,sleep
101503,6NGbBlz6b95e6zDDSDvf8J,Moomu,Aguatic,Cloudology,63.0,187970,False,0.158,0.0642,1,-25.666,1,0.0474,0.884,0.758,0.108,0.0576,107.432,1,sleep
101506,3SPPdz0CTI2RSZ8HROkHy8,Will Carano,Nostalgia,Nostalgia,63.0,161860,False,0.165,0.00243,10,-37.115,1,0.0353,0.985,0.875,0.112,0.0368,68.42,5,sleep
101487,0O3oat5MkjDTOneiwLPGda,Natural White Noise Relaxation,Baby Sleep White Noise: Ultimate Album to Help Babies Sleep Through the Night,White Noise: Calming Roar of the Ocean to Fall to Sleep and Stay Asleep,63.0,288493,False,0.075,0.00344,11,-19.787,0,0.273,0.871,0.995,0.108,1e-05,171.06,5,sleep
101501,2IrOsuqSttz8KBastkZCzy,Serene & Pax,Pause,Pause,63.0,163200,False,0.164,0.00555,4,-33.112,0,0.0387,0.95,0.882,0.09,0.0396,71.751,4,sleep
101500,1mPXOwNa6urtuDTv9XZlL3,Brainbox,Soft Brown Noise,Deep Brown Noise,63.0,188000,False,0.241,0.332,1,-34.869,1,0.0735,0.776,0.971,0.112,0.129,138.674,3,sleep
101453,3B4B5r2IFmxVxE0fl7wQ6a,Calming Eyes,Affection,Affection,63.0,202353,False,0.161,0.0158,0,-33.352,1,0.0429,0.974,0.91,0.111,0.0383,74.439,3,sleep
101455,5igYXEgB6IPo7LNtQ71ZMT,Universo,Planetas,Ciclo Solar,63.0,193607,False,0.195,0.0508,0,-28.131,1,0.0359,0.935,0.877,0.1,0.0411,64.854,4,sleep
101404,381txcpzL73JjcdV2690sm,Spacetactular,Reappearance,Reappearance,63.0,122636,False,0.0778,0.00796,3,-35.644,1,0.0376,0.959,0.907,0.106,0.0491,79.221,3,sleep
18004,5PEleSkK4p4E1sx3x7cOLt,The Lonely Island;Akon,Turtleneck & Chain (Explicit Version),I Just Had Sex,63.0,166560,True,0.615,0.811,6,-4.316,1,0.144,0.0188,0.0,0.196,0.808,167.995,4,comedy
101400,2WGKo3sflN4aUNtesZw4Py,Sayulita,Bella Unión,La Cascada,63.0,181000,False,0.162,0.0286,6,-29.408,0,0.038,0.853,0.812,0.102,0.114,74.131,4,sleep
101508,3tf0epgGh6Zbh2skKajYjw,Petros Idris,Simien,Simien,63.0,210624,False,0.0602,0.00961,7,-34.583,1,0.0498,0.923,0.989,0.0922,0.0942,64.154,4,sleep
101352,2dGmw1z9W32GGeofbAdNY1,nite sky,sierra star,sierra star,63.0,201600,False,0.143,0.00772,2,-41.739,1,0.0446,0.867,0.956,0.0937,0.0366,139.474,4,sleep
101252,6RsZg0rFSlLWqy5AKiny95,Wolves Club,On the Davenport,Tirana Wolves,63.0,206426,False,0.145,0.00504,5,-31.338,1,0.0472,0.952,0.977,0.109,0.0373,138.263,5,sleep
101362,4vOHJJO8fJudz8JVVG9av6,Modal Colours,Moment To Moment,Moment To Moment,63.0,155202,False,0.113,0.0413,5,-29.786,1,0.0432,0.946,0.886,0.103,0.152,78.745,4,sleep
101452,6Qsxgw4T1okHKm2oPkLOxC,Huma,Vilán,Vilán,62.0,171815,False,0.135,0.0231,6,-30.098,1,0.039,0.961,0.892,0.103,0.0398,68.876,4,sleep
101318,7M7YsLJWsyu87my5ZnAxau,Sailors Of The 7 Seas,Shape Of A Dream,Shape Of A Dream,62.0,186218,False,0.14,0.00695,8,-35.659,1,0.0418,0.983,0.885,0.119,0.0925,74.833,4,sleep
101354,2VTvUT7mn0fEh39q5yh0KW,Huma,A Illa,A Illa,62.0,202281,False,0.0653,0.0636,4,-26.674,1,0.0406,0.91,0.803,0.102,0.032,74.512,3,sleep
101355,2Pob0B0xBaszDLVBDWNh0U,Sayulita,Amado Nervo,Amado Nervo,62.0,189065,False,0.0985,0.0341,10,-28.071,0,0.0435,0.93,0.851,0.108,0.0815,74.016,4,sleep
13003,3YXIVMQLRRq2K7kxC7UYx6,Marshall Jefferson;Solardo,Move Your Body,Move Your Body,62.0,196109,False,0.791,0.801,4,-6.344,0,0.07,0.00531,0.189,0.509,0.609,124.985,4,chicago-house
101364,12Oywn6DYHxxnq1DUFrwRR,Marie Protivová,Pomalu,Pomalu,62.0,204000,False,0.0656,0.0272,2,-34.766,0,0.0449,0.967,0.956,0.0821,0.0638,68.828,3,sleep
101403,7JYgex93ldydsVqr6Um2nD,Prescient Liquids,Heliotropism,Monrovia,62.0,210000,False,0.0661,0.0186,1,-32.479,0,0.0445,0.974,0.933,0.0969,0.0407,70.273,4,sleep
101313,3JvHEEbo89vp4EJw0PZMPJ,Aysha Mathis,Unavailable,Unavailable,62.0,199491,False,0.146,0.00346,2,-31.666,1,0.0409,0.944,0.898,0.104,0.0894,66.722,3,sleep
101311,5eKSEgKZA7CL7mA6BDX5I2,Aysha Mathis,Winter Morning,Winter Morning,62.0,215000,False,0.178,0.0126,11,-33.436,1,0.0446,0.943,0.855,0.107,0.0481,68.788,3,sleep
